Item ID,Short Name,Assessment Instrument,Assessment Instrument Version,HIT Standard Name,HIT Standard Version,Item HIT Code,Item HIT Text,Item Subsets,Response HIT Code,Assessment Response Codes,Response HIT Text
C0900,Staff assessment: memory/recall ability. Check all that apply,IRF-PAI,1.5,LOINC,2.63,83240-2,Memory/recall ability [CMS Assessment],IA,LA10085-1|LA26728-8|LA26729-6|LA9962-7|LA9998-1,C|E|Z|A|B,Staff names and faces|That he or she is in a hospital/hospital unit|None of the above were recalled|Current season|Location of own room
GG0100,Prior functioning: everyday activities,IRF-PAI,1.5,LOINC,2.63,83239-4,IRF-PAI - Prior functioning: everyday activities [CMS Assessment],IA,,,
GG0100A,Prior function - self care,IRF-PAI,1.5,LOINC,2.63,85070-1,Self care [CMS Assessment],IA,LA11539-6|LA11541-2|LA26832-8|LA4489-6|LA4720-4,3|1|2|8|9,"Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Dependent - a helper completed the activity for the patient.|Needed some help - patient needed partial assistance from another person to complete activities.|Unknown|Not applicable"
GG0100B,Indoor mobility (ambulation),IRF-PAI,1.5,LOINC,2.63,85071-9,Indoor mobility (Ambulation) [CMS Assessment],IA,LA11539-6|LA11541-2|LA26832-8|LA4489-6|LA4720-4,3|1|2|8|9,"Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Dependent - a helper completed the activity for the patient.|Needed some help - patient needed partial assistance from another person to complete activities.|Unknown|Not applicable"
GG0100C,Prior function - stairs,IRF-PAI,1.5,LOINC,2.63,85072-7,Stairs [CMS Assessment],IA,LA11539-6|LA11541-2|LA26832-8|LA4489-6|LA4720-4,3|1|2|8|9,"Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Dependent - a helper completed the activity for the patient.|Needed some help - patient needed partial assistance from another person to complete activities.|Unknown|Not applicable"
GG0100D,Prior function - functional cognition,IRF-PAI,1.5,LOINC,2.63,85073-5,Functional cognition [CMS Assessment],IA,LA11539-6|LA11541-2|LA26832-8|LA4489-6|LA4720-4,3|1|2|8|9,"Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Dependent - a helper completed the activity for the patient.|Needed some help - patient needed partial assistance from another person to complete activities.|Unknown|Not applicable"
GG0110,Prior device use. Check all that apply,IRF-PAI,1.5,LOINC,2.63,83234-5,Prior device use [CMS Assessment],IA,LA10046-3|LA10117-2|LA11549-5|LA18363-4|LA26730-4|LA9-3,E|D|C|A|B|Z,Orthotics/Prosthetics|Walker|Mechanical lift|Manual wheelchair|Motorized wheelchair or scooter|None of the above
GG0130A1,Self-care (admission performance) - eating,IRF-PAI,1.5,LOINC,2.63,83232-9,Eating - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0130A2,Self-care (discharge goal) - eating,IRF-PAI,1.5,LOINC,2.63,83231-1,Eating - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0130A3,Self-care (discharge performance) - eating,IRF-PAI,1.5,LOINC,2.63,83232-9,Eating - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0130B1,Self-care (admission performance) - oral hygiene,IRF-PAI,1.5,LOINC,2.63,83230-3,Oral hygiene - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0130B2,Self-care (discharge goal) - oral hygiene,IRF-PAI,1.5,LOINC,2.63,83229-5,Oral hygiene - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0130B3,Self-care (discharge performance) - oral hygiene,IRF-PAI,1.5,LOINC,2.63,83230-3,Oral hygiene - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0130C1,Self-care (admission performance) - toileting hygiene,IRF-PAI,1.5,LOINC,2.63,83228-7,Toileting hygiene - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0130C2,Self-care (discharge goal) - toileting hygiene,IRF-PAI,1.5,LOINC,2.63,83227-9,Toileting hygiene - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0130C3,Self-care (discharge performance) - toileting hygiene,IRF-PAI,1.5,LOINC,2.63,83228-7,Toileting hygiene - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0130E1,Self-care (admission performance) - shower/bathe self,IRF-PAI,1.5,LOINC,2.63,83226-1,Shower/bathe self - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0130E2,Self-care (discharge goal) - shower/bathe self,IRF-PAI,1.5,LOINC,2.63,83225-3,Shower/bathe self - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0130E3,Self-care (discharge performance) - shower/bathe self,IRF-PAI,1.5,LOINC,2.63,83226-1,Shower/bathe self - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0130F1,Self-care (admission performance) - upper body dressing,IRF-PAI,1.5,LOINC,2.63,83224-6,Upper body dressing - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0130F2,Self-care (discharge Goal) - upper body dressing,IRF-PAI,1.5,LOINC,2.63,83223-8,Upper body dressing - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0130F3,Self-care (discharge performance) - upper body dressing,IRF-PAI,1.5,LOINC,2.63,83224-6,Upper body dressing - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0130G1,Self-care (admission performance) - lower body dressing,IRF-PAI,1.5,LOINC,2.63,83222-0,Lower body dressing - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0130G2,Self-care (discharge goal) - lower body dressing,IRF-PAI,1.5,LOINC,2.63,83221-2,Lower body dressing - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0130G3,Self-care (discharge performance) - lower body dressing,IRF-PAI,1.5,LOINC,2.63,83222-0,Lower body dressing - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0130H1,Self-care (admission performance) - on/off footwear,IRF-PAI,1.5,LOINC,2.63,83220-4,Putting on/taking off footwear - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0130H2,Self-care (discharge goal) - on/off footwear,IRF-PAI,1.5,LOINC,2.63,83219-6,Putting on/taking off footwear - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0130H3,Self-care (discharge performance) - on/off footwear,IRF-PAI,1.5,LOINC,2.63,83220-4,Putting on/taking off footwear - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170A1,Functional mobility (admission performance) - roll left and right,IRF-PAI,1.5,LOINC,2.63,83218-8,Roll left and right - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170A2,Functional mobility (discharge goal) - roll left and right,IRF-PAI,1.5,LOINC,2.63,83217-0,Roll left and right - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0170A3,Functional mobility (discharge performance) - roll left and right,IRF-PAI,1.5,LOINC,2.63,83218-8,Roll left and right - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170B1,Functional mobility (admission performance) - sit to lying,IRF-PAI,1.5,LOINC,2.63,83216-2,Sit to lying - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170B2,Functional mobility (discharge goal) - sit to lying,IRF-PAI,1.5,LOINC,2.63,83215-4,Sit to lying - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
