Item ID,Short Name,Assessment Instrument,Assessment Instrument Version,HIT Standard Name,HIT Standard Version,Item HIT Code,Item HIT Text,Item Subsets,Response HIT Code,Assessment Response Codes,Response HIT Text
G0110C1,Walk in room: self-performance,MDS3.0,1.16,LOINC,2.64,45592-3,Walk in room - self-performance during 7D assessment period [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA12637-7|LA12638-5|LA12639-3|LA12640-1|LA12641-9|LA12642-7|LA18614-0,0|1|2|3|4|7|8,"Independent - no help or staff oversight at any time|Supervision - oversight, encouragement or cueing|Limited assistance - resident highly involved in activity; staff provide guided maneuvering of limbs or other non-weight-bearing assistance|Extensive assistance - resident involved in activity, staff provide weight-bearing support|Total dependence - full staff performance every time during entire 7-day period|Activity occurred only once or twice - activity did occur but only once or twice|Activity did not occur - activity did not occur or family and/or non-facility staff provided care 100% of the time for that activity over the entire 7-day period"
G0110C2,Walk in room: support provided,MDS3.0,1.16,LOINC,2.64,45593-1,Walk in room - support provided during 7D assessment period [CMS Assessment],NC|NP|NQ|SP,LA105-9|LA106-7|LA107-5|LA108-3|LA109-1,0|1|2|3|8,No setup or physical help from staff|Setup help only|One person physical assist|Two+ persons physical assist|ADL activity itself did not occur or family and/or non-facility staff provided care 100% of the time for that activity over the entire 7-day period
G0110D1,Walk in corridor: self-performance,MDS3.0,1.16,LOINC,2.64,45594-9,Walk in corridor - self-performance during 7D assessment period [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA12637-7|LA12638-5|LA12639-3|LA12640-1|LA12641-9|LA12642-7|LA18614-0,0|1|2|3|4|7|8,"Independent - no help or staff oversight at any time|Supervision - oversight, encouragement or cueing|Limited assistance - resident highly involved in activity; staff provide guided maneuvering of limbs or other non-weight-bearing assistance|Extensive assistance - resident involved in activity, staff provide weight-bearing support|Total dependence - full staff performance every time during entire 7-day period|Activity occurred only once or twice - activity did occur but only once or twice|Activity did not occur - activity did not occur or family and/or non-facility staff provided care 100% of the time for that activity over the entire 7-day period"
G0110D2,Walk in corridor: support provided,MDS3.0,1.16,LOINC,2.64,45595-6,Walk in corridor - support provided during 7D assessment period [CMS Assessment],NC|NP|NQ|SP,LA105-9|LA106-7|LA107-5|LA108-3|LA109-1,0|1|2|3|8,No setup or physical help from staff|Setup help only|One person physical assist|Two+ persons physical assist|ADL activity itself did not occur or family and/or non-facility staff provided care 100% of the time for that activity over the entire 7-day period
G0110E1,Locomotion on unit: self-performance,MDS3.0,1.16,LOINC,2.64,45596-4,Locomotion on unit - self-performance during 7D assessment period [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA12637-7|LA12638-5|LA12639-3|LA12640-1|LA12641-9|LA12642-7|LA18614-0,0|1|2|3|4|7|8,"Independent - no help or staff oversight at any time|Supervision - oversight, encouragement or cueing|Limited assistance - resident highly involved in activity; staff provide guided maneuvering of limbs or other non-weight-bearing assistance|Extensive assistance - resident involved in activity, staff provide weight-bearing support|Total dependence - full staff performance every time during entire 7-day period|Activity occurred only once or twice - activity did occur but only once or twice|Activity did not occur - activity did not occur or family and/or non-facility staff provided care 100% of the time for that activity over the entire 7-day period"
G0110E2,Locomotion on unit: support provided,MDS3.0,1.16,LOINC,2.64,45597-2,Locomotion on unit - support provided during 7D assessment period [CMS Assessment],NC|NP|NQ|SP,LA105-9|LA106-7|LA107-5|LA108-3|LA109-1,0|1|2|3|8,No setup or physical help from staff|Setup help only|One person physical assist|Two+ persons physical assist|ADL activity itself did not occur or family and/or non-facility staff provided care 100% of the time for that activity over the entire 7-day period
G0110F1,Locomotion off unit: self-performance,MDS3.0,1.16,LOINC,2.64,45598-0,Locomotion off unit - self-performance during 7D assessment period [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA12637-7|LA12638-5|LA12639-3|LA12640-1|LA12641-9|LA12642-7|LA18614-0,0|1|2|3|4|7|8,"Independent - no help or staff oversight at any time|Supervision - oversight, encouragement or cueing|Limited assistance - resident highly involved in activity; staff provide guided maneuvering of limbs or other non-weight-bearing assistance|Extensive assistance - resident involved in activity, staff provide weight-bearing support|Total dependence - full staff performance every time during entire 7-day period|Activity occurred only once or twice - activity did occur but only once or twice|Activity did not occur - activity did not occur or family and/or non-facility staff provided care 100% of the time for that activity over the entire 7-day period"
G0110F2,Locomotion off unit: support provided,MDS3.0,1.16,LOINC,2.64,45599-8,Locomotion off unit - support provided during 7D assessment period [CMS Assessment],NC|NP|NQ|SP,LA105-9|LA106-7|LA107-5|LA108-3|LA109-1,0|1|2|3|8,No setup or physical help from staff|Setup help only|One person physical assist|Two+ persons physical assist|ADL activity itself did not occur or family and/or non-facility staff provided care 100% of the time for that activity over the entire 7-day period
G0110G1,Dressing: self-performance,MDS3.0,1.16,LOINC,2.64,45600-4,Dressing - self-performance during 7D assessment period [CMS Assessment],NC|ND|NOD|NP|NQ|NSD|SD|SOD|SP|SSD,LA12637-7|LA12638-5|LA12639-3|LA12640-1|LA12641-9|LA12642-7|LA18614-0,0|1|2|3|4|7|8,"Independent - no help or staff oversight at any time|Supervision - oversight, encouragement or cueing|Limited assistance - resident highly involved in activity; staff provide guided maneuvering of limbs or other non-weight-bearing assistance|Extensive assistance - resident involved in activity, staff provide weight-bearing support|Total dependence - full staff performance every time during entire 7-day period|Activity occurred only once or twice - activity did occur but only once or twice|Activity did not occur - activity did not occur or family and/or non-facility staff provided care 100% of the time for that activity over the entire 7-day period"
G0110G2,Dressing: support provided,MDS3.0,1.16,LOINC,2.64,45601-2,Dressing - support provided during 7D assessment period [CMS Assessment],NC|NP|NQ|SP,LA105-9|LA106-7|LA107-5|LA108-3|LA109-1,0|1|2|3|8,No setup or physical help from staff|Setup help only|One person physical assist|Two+ persons physical assist|ADL activity itself did not occur or family and/or non-facility staff provided care 100% of the time for that activity over the entire 7-day period
G0110H1,Eating: self-performance,MDS3.0,1.16,LOINC,2.64,45602-0,Eating - self-performance during 7D assessment period [CMS Assessment],NC|ND|NO|NOD|NP|NQ|NS|NSD|SD|SO|SOD|SP|SS|SSD,LA12637-7|LA12638-5|LA12639-3|LA12640-1|LA12641-9|LA12642-7|LA18614-0,0|1|2|3|4|7|8,"Independent - no help or staff oversight at any time|Supervision - oversight, encouragement or cueing|Limited assistance - resident highly involved in activity; staff provide guided maneuvering of limbs or other non-weight-bearing assistance|Extensive assistance - resident involved in activity, staff provide weight-bearing support|Total dependence - full staff performance every time during entire 7-day period|Activity occurred only once or twice - activity did occur but only once or twice|Activity did not occur - activity did not occur or family and/or non-facility staff provided care 100% of the time for that activity over the entire 7-day period"
G0110H2,Eating: support provided,MDS3.0,1.16,LOINC,2.64,45603-8,Eating - support provided during 7D assessment period [CMS Assessment],NC|NO|NOD|NP|NQ|NS|NSD|SO|SOD|SP|SS|SSD,LA105-9|LA106-7|LA107-5|LA108-3|LA109-1,0|1|2|3|8,No setup or physical help from staff|Setup help only|One person physical assist|Two+ persons physical assist|ADL activity itself did not occur or family and/or non-facility staff provided care 100% of the time for that activity over the entire 7-day period
G0110I1,Toilet use: self-performance,MDS3.0,1.16,LOINC,2.64,45604-6,Toilet use - self-performance during 7D assessment period [CMS Assessment],NC|ND|NO|NOD|NP|NQ|NS|NSD|SD|SO|SOD|SP|SS|SSD,LA12637-7|LA12638-5|LA12639-3|La12640-1|LA12641-9|LA12642-7|LA18614-0,0|1|2|3|4|7|8,"Independent - no help or staff oversight at any time|Supervision - oversight, encouragement or cueing|Limited assistance - resident highly involved in activity; staff provide guided maneuvering of limbs or other non-weight-bearing assistance|Extensive assistance - resident involved in activity, staff provide weight-bearing support|Total dependence - full staff performance every time during entire 7-day period|Activity occurred only once or twice - activity did occur but only once or twice|Activity did not occur - activity did not occur or family and/or non-facility staff provided care 100% of the time for that activity over the entire 7-day period"
G0110I2,Toilet use: support provided,MDS3.0,1.16,LOINC,2.64,45605-3,Toilet use - support provided during 7D assessment period [CMS Assessment],NC|NO|NOD|NP|NQ|NS|NSD|SO|SOD|SP|SS|SSD,LA105-9|LA106-7|LA107-5|LA108-3|LA109-1,0|1|2|3|8,No setup or physical help from staff|Setup help only|One person physical assist|Two+ persons physical assist|ADL activity itself did not occur or family and/or non-facility staff provided care 100% of the time for that activity over the entire 7-day period
