Item ID,Short Name,Assessment Instrument,Assessment Instrument Version,HIT Standard Name,HIT Standard Version,Item HIT Code,Item HIT Text,Item Subsets,Response HIT Code,Assessment Response Codes,Response HIT Text
GG0170P3,Functional mobility (discharge performance) - picking up object,IRF-PAI,1.5,LOINC,2.63,83190-9,Picking up object - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170Q1,Does the {patient/resident} use a wheelchair and/or scooter,IRF-PAI,1.5,LOINC,2.63,83271-7,Does the patient use a wheelchair or scooter during 3 day assessment period [CMS Assessment],IA,LA32-8|LA33-6,0|1,No|Yes
GG0170Q3,Does the {patient/resident} use a wheelchair and/or scooter,IRF-PAI,1.5,LOINC,2.63,83271-7,Does the patient use a wheelchair or scooter during 3 day assessment period [CMS Assessment],ID,LA32-8|LA33-6,0|1,No|Yes
GG0170R1,Functional mobility (admission performance) - wheel 50 feet w/2 turns,IRF-PAI,1.5,LOINC,2.63,83188-3,Wheel 50 feet with two turns - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170R2,Functional mobility (discharge goal) - wheel 50 feet w/2 turns,IRF-PAI,1.5,LOINC,2.63,83187-5,Wheel 50 feet with two turns - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0170R3,Functional mobility (discharge performance) - wheel 50 feet w/2 turns,IRF-PAI,1.5,LOINC,2.63,83188-3,Wheel 50 feet with two turns - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170RR1,Indicate the type of wheelchair or scooter used,IRF-PAI,1.5,LOINC,2.63,83272-5,Indicate the type of wheelchair or scooter used during 3 day assessment period [CMS Assessment],IA,LA19016-7|LA26847-6,1|2,Manual|Motorized
GG0170RR3,Indicate the type of wheelchair or scooter used,IRF-PAI,1.5,LOINC,2.63,83272-5,Indicate the type of wheelchair or scooter used during 3 day assessment period [CMS Assessment],ID,LA19016-7|LA26847-6,1|2,Manual|Motorized
GG0170S1,Functional mobility (admission performance) - wheel 150 feet,IRF-PAI,1.5,LOINC,2.63,83235-2,Wheel 150 feet - functional ability during 3 day assessment period [CMS Assessment],IA,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170S2,Functional mobility (discharge goal) - wheel 150 feet,IRF-PAI,1.5,LOINC,2.63,83236-0,Wheel 150 feet - functional goal during 3 day assessment period [CMS Assessment],IA,LA10073-7|LA11539-6|LA11757-4|LA11758-2|LA11759-0|LA27665-1,05|06|04|03|02|01,"Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Independent - patient completed the activities by him/herself, with or without an assistive device, with no assistance from a helper.|Supervision or touching assistance - helper provides verbal cues or touching/steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports truck or limbs, but provides less than half the effort.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity."
GG0170S3,Functional mobility (discharge performance) - wheel 150 feet,IRF-PAI,1.5,LOINC,2.63,83235-2,Wheel 150 feet - functional ability during 3 day assessment period [CMS Assessment],ID,LA10055-4|LA10058-8|LA10073-7|LA11759-0|LA11921-6|LA26735-3|LA27665-1|LA4720-4|LA9983-3,03|07|05|02|04|88|01|09|06,"Partial/moderate assistance - helper does less than half the effort. Helper lifts, holds or supports trunk or limbs, but provides less than half the effort.|Patient refused|Setup or clean-up assistance - helper sets up or cleans up; patient completes activity. Helper assists only prior to or following the activity.|Substantial/maximal assistance - helper does more than half the effort. Helper lifts or holds trunk or limbs and provides more than half the effort.|Supervision or touching assistance - helper provides verbal cues or touching/ steadying assistance as patient completes activity. Assistance may be provided throughout the activity or intermittently.|Not attempted due to medical condition or safety concerns|Dependent - helper does all of the effort. Patient does none of the effort to complete the activity. Or, the assistance of 2 or more helpers is required for the patient to complete the activity.|Not applicable|Independent - patient completes the activity by him/herself with no assistance from a helper."
GG0170SS1,Indicate the type of wheelchair or scooter used,IRF-PAI,1.5,LOINC,2.63,83272-5,Indicate the type of wheelchair or scooter used during 3 day assessment period [CMS Assessment],IA,LA19016-7|LA26847-6,1|2,Manual|Motorized
GG0170SS3,Indicate the type of wheelchair or scooter used,IRF-PAI,1.5,LOINC,2.63,83272-5,Indicate the type of wheelchair or scooter used during 3 day assessment period [CMS Assessment],ID,LA19016-7|LA26847-6,1|2,Manual|Motorized
H0350,Bladder continence,IRF-PAI,1.5,LOINC,2.63,83238-6,Bladder continence during 3 day assessment period [CMS Assessment],IA,LA11693-1|LA26736-1|LA26738-7|LA26833-6|LA26834-4|LA9934-6|LA9979-1,9|1|5|0|2|4|3,"Not applicable (e.g., indwelling catheter)|Stress incontinence only|No urine output (e.g., renal failure)|Always continent (no documented incontinence)|Incontinent less than daily (e.g., once or twice during the 3-day assessment period)|Always incontinent|Incontinent daily (at least once a day)"
H0400,Bowel continence,IRF-PAI,1.5,LOINC,2.63,83242-8,Bowel continence during 3 day assessment period [CMS Assessment],IA,LA11042-1|LA11048-8|LA11049-6|LA11050-4|LA26835-1,0|1|2|3|9,"Always continent|Occasionally incontinent (one episode of bowel incontinence)|Frequently incontinent (2 or more episodes of bowel incontinence, but at least one continent bowel movement)|Always incontinent (no episodes of continent bowel movements)|Not rated, patient had an ostomy or did not have a bowel movement for the entire 3 days"
I0000,Active Diagnoses (Comorbidities and co-existing conditions). Check all that apply,IRF-PAI,1.5,LOINC,2.63,83243-6,Comorbidities and coexisting conditions [CMS Assessment],IA,LA18399-8|LA26741-1|LA9-3,I0900|I2900|I7900,"Peripheral vascular disease (PVD) or peripheral arterial disease (PAD)|Diabetes Mellitus (DM) (e.g., diabetic retinopathy, nephropathy, and neuropathy)|None of the above"
J1750,History of falls,IRF-PAI,1.5,LOINC,2.63,52552-7,Falls in the past year [CMS Assessment],IA,LA32-8|LA33-6|LA4489-6,0|1|8,No|Yes|Unknown
J1800,Falls since admit/prior assessment: any falls,IRF-PAI,1.5,LOINC,2.63,83280-8,Has the patient had any falls since admission [CMS Assessment],ID,LA32-8|LA33-6,0|1,No|Yes
J1900,Number of falls since admission/entry or reentry,IRF-PAI,1.5,LOINC,2.63,54854-5,Number of falls since admission or prior assessment [CMS Assessment],ID,,,
J1900A,Falls since admit/prior assessment: no injury,IRF-PAI,1.5,LOINC,2.63,54855-2,Number of falls since admission or prior assessment - no injury [CMS Assessment],ID,LA11073-6|LA137-2|LA6306-0,2|0|1,Two or more|None|One
J1900B,Falls since admit/prior assessment: injury (not major),IRF-PAI,1.5,LOINC,2.63,54856-0,Number of falls since admission or prior assessment - injury except major [CMS Assessment],ID,LA11073-6|LA137-2|LA6306-0,2|0|1,Two or more|None|One
J1900C,Falls since admit/prior assessment: major injury,IRF-PAI,1.5,LOINC,2.63,54857-8,Number of falls since admission or prior assessment - major injury [CMS Assessment],ID,LA11073-6|LA137-2|LA6306-0,2|0|1,Two or more|None|One
J2000,Prior surgery,IRF-PAI,1.5,LOINC,2.63,83274-1,Did the patient have major surgery during the 100 days prior to admission [CMS Assessment],IA,LA32-8|LA33-6|LA4489-6,0|1|8,No|Yes|Unknown
K0110,Swallowing/nutritional status. Check all that apply,IRF-PAI,1.5,LOINC,2.63,83245-1,Usual ability to swallow during 3 day assessment period [CMS Assessment],IA,LA10013-3|LA10070-3|LA10103-2,B|A|C,Modified food consistency/supervision: Patient requires modified food or liquid consistency and/or needs supervision during eating for safety.|Regular food: solids and liquids swallowed safely without supervision and without modified food or liquid consistency.|Tube/parenteral feeding: Tube/parenteral feeding used wholly or partially as a means of sustenance.
M0210_1,Unhealed pressure ulcer(s)/injuries,IRF-PAI,1.5,LOINC,2.63,58214-8,One or more unhealed pressure ulcers stage 1 or higher [CMS Assessment],IA,LA32-8|LA33-6,0|1,No|Yes
M0210_2,Unhealed pressure ulcer(s)/injuries,IRF-PAI,1.5,LOINC,2.63,58214-8,One or more unhealed pressure ulcers stage 1 or higher [CMS Assessment],ID,LA32-8|LA33-6,0|1,No|Yes
M0300,Current number of unhealed pressure ulcers at each stage,IRF-PAI,1.5,LOINC,2.63,83246-9,Current number of unhealed pressure injuries at each stage - admission [CMS Assessment],IA|ID,,,
M0300A1_1,Number of Stage 1 pressure injuries,IRF-PAI,1.5,LOINC,2.63,54884-2,Number of pressure ulcers - stage 1 # [CMS Assessment],IA,,,
M0300A1_2,Number of Stage 1 pressure injuries,IRF-PAI,1.5,LOINC,2.63,54884-2,Number of pressure ulcers - stage 1 # [CMS Assessment],ID,,,
M0300B1_1,Stage 2 pressure ulcers: number present,IRF-PAI,1.5,LOINC,2.63,55124-2,Number of pressure ulcers - stage 2 [CMS Assessment],IA,,,
M0300B1_2,Stage 2 pressure ulcers: number present,IRF-PAI,1.5,LOINC,2.63,55124-2,Number of pressure ulcers - stage 2 [CMS Assessment],ID,,,
M0300B2_2,Stage 2 pressure ulcers: number at admit/reentry,IRF-PAI,1.5,LOINC,2.63,54886-7,Number of pressure ulcers present upon admission/reentry - stage 2 [CMS Assessment],ID,,,
M0300C1_1,Stage 3 pressure ulcers: number present,IRF-PAI,1.5,LOINC,2.63,55125-9,Number of pressure ulcers - stage 3 [CMS Assessment],IA,,,
M0300C1_2,Stage 3 pressure ulcers: number present,IRF-PAI,1.5,LOINC,2.63,55125-9,Number of pressure ulcers - stage 3 [CMS Assessment],ID,,,
M0300C2_2,Stage 3 pressure ulcers: number at admit/reentry,IRF-PAI,1.5,LOINC,2.63,54887-5,Number of pressure ulcers present upon admission/reentry - stage 3 [CMS Assessment],ID,,,
M0300D1_1,Stage 4 pressure ulcers: number present,IRF-PAI,1.5,LOINC,2.63,55126-7,Number of pressure ulcers - stage 4 [CMS Assessment],IA,,,
M0300D1_2,Stage 4 pressure ulcers: number present,IRF-PAI,1.5,LOINC,2.63,55126-7,Number of pressure ulcers - stage 4 [CMS Assessment],ID,,,
M0300D2_2,Stage 4 pressure ulcers: number at admit/reentry,IRF-PAI,1.5,LOINC,2.63,54890-9,Number of pressure ulcers present upon admission/reentry - stage 4 [CMS Assessment],ID,,,
M0300E1_1,Unstaged due to dressing/device: number present,IRF-PAI,1.5,LOINC,2.63,54893-3,Number of pressure ulcers - unstageable due to non-removable dressing or device [CMS Assessment],IA,,,
M0300E1_2,Unstaged due to dressing/device: number present,IRF-PAI,1.5,LOINC,2.63,54893-3,Number of pressure ulcers - unstageable due to non-removable dressing or device [CMS Assessment],ID,,,
M0300E2_2,Unstaged due to dressing/device: number at admit/reentry,IRF-PAI,1.5,LOINC,2.63,54894-1,Number of pressure ulcers present upon admission/reentry - unstageable due to non-removable dressing [CMS Assessment],ID,,,
M0300F1_1,Unstaged slough/eschar: number present,IRF-PAI,1.5,LOINC,2.63,54946-9,Number of pressure ulcers - unstageable due to coverage of wound bed by slough and/or eschar [CMS Assessment],IA,,,
M0300F1_2,Unstaged slough/eschar: number present,IRF-PAI,1.5,LOINC,2.63,54946-9,Number of pressure ulcers - unstageable due to coverage of wound bed by slough and/or eschar [CMS Assessment],ID,,,
M0300F2_2,Unstaged slough/eschar: number at admit/reentry,IRF-PAI,1.5,LOINC,2.63,54947-7,Number of pressure ulcers present upon admission/reentry - unstageable due to coverage of wound bed by slough/eschar [CMS Assessment],ID,,,
M0300G1_1,Unstageable - deep tissue injury: number present,IRF-PAI,1.5,LOINC,2.63,54950-1,Number of pressure ulcers - unstageable with suspected deep tissue injury in evolution [CMS Assessment],IA,,,
M0300G1_2,Unstageable - deep tissue injury: number present,IRF-PAI,1.5,LOINC,2.63,54950-1,Number of pressure ulcers - unstageable with suspected deep tissue injury in evolution [CMS Assessment],ID,,,
M0300G2_2,Unstageable - deep tissue injury:  number at admission/reentry,IRF-PAI,1.5,LOINC,2.63,54951-9,Number of pressure ulcers present upon admission/reentry - unstageable with suspected deep tissue injury in evolution [CMS Assessment],ID,,,
M0800,Worsening of pressure ulcer status since prior assessment,IRF-PAI,1.5,LOINC,2.63,83282-4,Worsening in pressure ulcer status since admission [CMS Assessment],ID,,,
M0800A,Worsened since prior assessment: Stage 2 pressure ulcers,IRF-PAI,1.5,LOINC,2.63,83283-2,Stage 2 pressure ulcers not present or at a lesser stage on admission or start/resumption of home care # [CMS Assessment],ID,,,
M0800B,Worsened since prior assessment: Stage 3 pressure ulcers,IRF-PAI,1.5,LOINC,2.63,83284-0,Stage 3 pressure ulcers not present or at a lesser stage on admission or start/resumption of home care # [CMS Assessment],ID,,,
M0800C,Worsened since prior assessment: Stage 4 pressure ulcers,IRF-PAI,1.5,LOINC,2.63,83285-7,Stage 4 pressure ulcers not present or at a lesser stage on admission or start/resumption of home care # [CMS Assessment],ID,,,
M0800D,Worsened: unstageable - non-removable dressing,IRF-PAI,1.5,LOINC,2.63,83286-5,Unstageable pressure ulcers due to non-removable dressing not present or at a lesser stage on admission or start/resumption of home care # [CMS Assessment],ID,,,
M0800E,Worsened: unstageable - Slough and/or eschar,IRF-PAI,1.5,LOINC,2.63,83287-3,Unstageable pressure ulcer due to slough/eschar not present or at a lesser stage on admission or start/resumption of home care # [CMS Assessment],ID,,,
M0800F,Worsened: unstageable - deep tissue injury,IRF-PAI,1.5,LOINC,2.63,83288-1,Unstageable pressure ulcer due to deep tissue injury not present or at a lesser stage on admission or start/resumption of home care # [CMS Assessment],ID,,,
M0900,Healed pressure ulcers,IRF-PAI,1.5,LOINC,2.63,83258-4,IRF-PAI - Healed pressure ulcers [CMS Assessment],ID,,,
M0900A1,Number of stage 1 healed pressure ulcers,IRF-PAI,1.5,LOINC,2.63,83260-0,Number of pressure ulcers noted on prior assessment that have completely closed - stage 1 [CMS Assessment],ID,,,
M0900B,Healed pressure ulcers: stage 2,IRF-PAI,1.5,LOINC,2.63,54958-4,Number of pressure ulcers noted on prior assessment that have completely closed - stage 2 [CMS Assessment],ID,,,
M0900C,Healed pressure ulcers: stage 3,IRF-PAI,1.5,LOINC,2.63,54959-2,Number of pressure ulcers noted on prior assessment that have completely closed - stage 3 [CMS Assessment],ID,,,
M0900D,Healed pressure ulcers: stage 4,IRF-PAI,1.5,LOINC,2.63,54960-0,Number of pressure ulcers noted on prior assessment that have completely closed - stage 4 [CMS Assessment],ID,,,
O0100,"Special treatments, procedures, and programs. Check all that apply",IRF-PAI,1.5,LOINC,2.63,83252-7,"Special treatments, procedures, and programs at admission [CMS Assessment]",IA,LA10101-6,N,Total parenteral nutrition
O0250,Influenza vaccine,IRF-PAI,1.5,LOINC,2.63,69339-0,Influenza vaccine [CMS Assessment],ID,,,
O0250A,Was influenza vaccine received,IRF-PAI,1.5,LOINC,2.63,55019-4,Influenza virus vaccine received in facility [CMS Assessment],ID,LA32-8|LA33-6,0|1,No|Yes
O0250B,Date influenza vaccine received,IRF-PAI,1.5,LOINC,2.63,58131-4,Date of influenza vaccination,ID,,,
O0250C,"If influenza vaccine not received, state reason",IRF-PAI,1.5,LOINC,2.63,55020-2,Reason influenza virus vaccine not received [CMS Assessment],ID,LA11091-8|LA184-4|LA186-9|LA187-7|LA26745-2|LA26746-0|LA9-3,3|2|4|5|1|6|9,Not eligible - medical contraindication|Received outside of this facility|Offered and declined|Not offered|Patient not in this facility during this year's influenza vaccination season|Inability to obtain influenza vaccine due to a declared shortage|None of the above
O0401,Week 1: total number of minutes provided,IRF-PAI,1.5,LOINC,2.63,85494-3,Therapy provided - week 1 [CMS Assessment],ID,,,
O0401A,Physical therapy,IRF-PAI,1.5,LOINC,2.63,85566-8,IRF-PAI - Physical therapy - week 1 [CMS Assessment],ID,,,
O0401Aa,Physical therapy - individual minutes week 1,IRF-PAI,1.5,LOINC,2.63,85557-7,Physical therapy - individual minutes--week 1 [CMS Assessment],ID,,,
O0401Ab,Physical therapy - concurrent minutes week 1,IRF-PAI,1.5,LOINC,2.63,85558-5,Physical therapy - concurrent minutes--week 1 [CMS Assessment],ID,,,
O0401Ac,Physical therapy - group minutes week 1,IRF-PAI,1.5,LOINC,2.63,85559-3,Physical therapy - group minutes--week 1 [CMS Assessment],ID,,,
O0401Ad,Physical therapy - co-treatment minutes week 1,IRF-PAI,1.5,LOINC,2.63,85560-1,Physical therapy - co-treatment minutes--week 1 [CMS Assessment],ID,,,
O0401B,Occupational therapy,IRF-PAI,1.5,LOINC,2.63,85561-9,IRF-PAI - Occupational therapy - week 1 [CMS Assessment],ID,,,
O0401Ba,Occupational therapy - individual minutes week 1,IRF-PAI,1.5,LOINC,2.63,85562-7,Occupational therapy - individual minutes--week 1 [CMS Assessment],ID,,,
O0401Bb,Occupational therapy - concurrent minutes week 1,IRF-PAI,1.5,LOINC,2.63,85563-5,Occupational therapy - concurrent minutes--week 1 [CMS Assessment],ID,,,
O0401Bc,Occupational therapy - group minutes week 1,IRF-PAI,1.5,LOINC,2.63,85564-3,Occupational therapy - group minutes--week 1 [CMS Assessment],ID,,,
O0401Bd,Occupational therapy - co-treatment minutes week 1,IRF-PAI,1.5,LOINC,2.63,85565-0,Occupational therapy - co-treatment minutes--week 1 [CMS Assessment],ID,,,
O0401C,Speech-language pathology,IRF-PAI,1.5,LOINC,2.63,85493-5,IRF-PAI - Speech-language pathology services - week 1 [CMS Assessment],ID,,,
O0401Ca,SLP therapy - individual minutes week 1,IRF-PAI,1.5,LOINC,2.63,85492-7,Speech-language pathology services - individual minutes--week 1 [CMS Assessment],ID,,,
O0401Cb,SLP therapy - concurrent minutes week 1,IRF-PAI,1.5,LOINC,2.63,85491-9,Speech-language pathology services - concurrent minutes--week 1 [CMS Assessment],ID,,,
O0401Cc,SLP therapy - group minutes week 1,IRF-PAI,1.5,LOINC,2.63,85490-1,Speech-language pathology services - group minutes--week 1 [CMS Assessment],ID,,,
O0401Cd,SLP therapy - co-treatment minutes week 1,IRF-PAI,1.5,LOINC,2.63,85489-3,Speech-language pathology services - co-treatment minutes--week 1 [CMS Assessment],ID,,,
O0402,Week 2: total number of minutes provided,IRF-PAI,1.5,LOINC,2.63,85495-0,Therapy provided - week 2 [CMS Assessment],ID,,,
O0402A,Physical therapy,IRF-PAI,1.5,LOINC,2.63,85589-0,IRF-PAI - Physical therapy - week 2 [CMS Assessment],ID,,,
O0402Aa,Physical therapy - individual  minutes week 2,IRF-PAI,1.5,LOINC,2.63,85567-6,Physical therapy - individual minutes--week 2 [CMS Assessment],ID,,,
O0402Ab,Physical therapy - concurrent minutes week 2,IRF-PAI,1.5,LOINC,2.63,85568-4,Physical therapy - concurrent minutes--week 2 [CMS Assessment],ID,,,
O0402Ac,Physical therapy - group minutes week 2,IRF-PAI,1.5,LOINC,2.63,85569-2,Physical therapy - group minutes--week 2 [CMS Assessment],ID,,,
O0402Ad,Physical therapy - co-treatment minutes week 2,IRF-PAI,1.5,LOINC,2.63,85570-0,Physical therapy - co-treatment minutes--week 2 [CMS Assessment],ID,,,
O0402B,Occupational therapy,IRF-PAI,1.5,LOINC,2.63,85590-8,IRF-PAI - Occupational therapy - week 2 [CMS Assessment],ID,,,
O0402Ba,Occupational therapy - individual minutes week 2,IRF-PAI,1.5,LOINC,2.63,85571-8,Occupational therapy - individual minutes--week 2 [CMS Assessment],ID,,,
O0402Bb,Occupational therapy - concurrent minutes week 2,IRF-PAI,1.5,LOINC,2.63,85572-6,Occupational therapy - concurrent minutes--week 2 [CMS Assessment],ID,,,
O0402Bc,Occupational therapy - group minutes week 2,IRF-PAI,1.5,LOINC,2.63,85573-4,Occupational therapy - group minutes--week 2 [CMS Assessment],ID,,,
O0402Bd,Occupational therapy - co-treatment minutes week 2,IRF-PAI,1.5,LOINC,2.63,85574-2,Occupational therapy - co-treatment minutes--week 2 [CMS Assessment],ID,,,
O0402C,Speech-language pathology,IRF-PAI,1.5,LOINC,2.63,85591-6,IRF-PAI - Speech-language pathology services - week 2 [CMS Assessment],ID,,,
O0402Ca,SLP therapy - individual minutes week 2,IRF-PAI,1.5,LOINC,2.63,85575-9,Speech-language pathology services - individual minutes--week 2 [CMS Assessment],ID,,,
O0402Cb,SLP therapy - concurrent minutes week 2,IRF-PAI,1.5,LOINC,2.63,85576-7,Speech-language pathology services - concurrent minutes--week 2 [CMS Assessment],ID,,,
O0402Cc,SLP therapy - group minutes week 2,IRF-PAI,1.5,LOINC,2.63,85577-5,Speech-language pathology services - group minutes--week 2 [CMS Assessment],ID,,,
O0402Cd,SLP therapy - co-treatment minutes week 2,IRF-PAI,1.5,LOINC,2.63,85578-3,Speech-language pathology services - co-treatment minutes--week 2 [CMS Assessment],ID,,,
1,{Facility/provider} information,IRF-PAI,1.4,LOINC,2.61,85396-0,IRF-PAI - Facility information [CMS Assessment],IA|ID,,,
10,Marital status,IRF-PAI,1.4,LOINC,2.61,45404-1,Marital status [CMS Assessment],IA|ID,LA4288-2|LA47-6|LA48-4|LA49-2|LA51-8,4|1|2|3|5,Separated|Never married|Married|Widowed|Divorced
11,ZIP code of {patient's/resident's} pre-hospital residence,IRF-PAI,1.4,LOINC,2.61,52539-4,Prior zip code [Location],IA|ID,,,
12,Admission date,IRF-PAI,1.4,LOINC,2.61,52455-3,Admission date,IA,,,
13,Assessment reference date,IRF-PAI,1.4,LOINC,2.61,52456-1,Assessment reference date,IA|ID,,,
14,Admission class,IRF-PAI,1.4,LOINC,2.61,85397-8,Inpatient rehabilitation facility admission [CMS Assessment],IA,LA18068-9|LA27331-0|LA27332-8|LA27335-1|LA4395-5,04|01|02|05|03,Unplanned discharge|Initial rehab|Evaluation|Continuing rehabilitation|Readmission
15A,Admit from,IRF-PAI,1.4,LOINC,2.61,85398-6,Admitted from Facility [CMS Assessment],IA,LA10000-0|LA10883-9|LA22835-5|LA27336-9|LA27337-7|LA27338-5|LA27339-3|LA27340-1|LA27341-9|LA27342-7|LA27344-3|LA27346-8|LA27347-6|LA27349-2,63|61|66|01|02|03|04|06|50|51|62|64|65|99,"Long-term care hospital (LTCH)|Swing bed|Critical Access Hospital|Home (private home/apt., board/care, assisted living, group home, transitional living)|Short-term General Hospital|Skilled nursing facility (SNF)|Intermediate care|Home - under care of organized home health service organization|Hospice (home)|Hospice (institutional facility)|Another Inpatient Rehabilitation Facility|Medicaid Nursing Facility|Inpatient Psychiatric Facility|Not listed"
16A,Pre-hospital living setting,IRF-PAI,1.4,LOINC,2.61,85399-4,Prior residence [CMS Assessment],IA,LA10000-0|LA10883-9|LA22835-5|LA27336-9|LA27337-7|LA27338-5|LA27339-3|LA27340-1|LA27341-9|LA27342-7|LA27344-3|LA27346-8|LA27347-6|LA27349-2,63|61|66|01|02|03|04|06|50|51|62|64|65|99,"Long-term care hospital (LTCH)|Swing bed|Critical Access Hospital|Home (private home/apt., board/care, assisted living, group home, transitional living)|Short-term General Hospital|Skilled nursing facility (SNF)|Intermediate care|Home - under care of organized home health service organization|Hospice (home)|Hospice (institutional facility)|Another Inpatient Rehabilitation Facility|Medicaid Nursing Facility|Inpatient Psychiatric Facility|Not listed"
17,Pre-hospital living with,IRF-PAI,1.4,LOINC,2.61,85400-0,Prior living arrangement [CMS Assessment],IA,LA27350-0|LA27351-8|LA27352-6|LA27353-4|LA46-8,01|02|03|04|05,Alone|Family/Relatives|Friends|Attendant|Other
1A,{Facility/provider} name,IRF-PAI,1.4,LOINC,2.61,76696-4,Name [Identifier] Facility,IA|ID,,,
1B,{Facility/provider} CMS Certification Number (CCN),IRF-PAI,1.4,LOINC,2.61,69417-4,CMS certification number (CCN) for Facility,IA|ID,,,
2,Medicare/railroad insurance number,IRF-PAI,1.4,LOINC,2.61,45397-7,Medicare or comparable number,IA|ID,,,
20,Payment source,IRF-PAI,1.4,LOINC,2.61,85813-4,Payment source [CMS Assessment],IA|ID,,,
20A,Primary source,IRF-PAI,1.4,LOINC,2.61,75618-9,Comorbid condition,IA|ID,LA27349-2|LA27354-2|LA27355-9,99|02|51,Not listed|Medicare Fee For Service|Medicare-Medicare Advantage
